time_s,no_channels,s_100_um,s_50_um,s_25_um,s_10_um
0.00014665352643526697,0.9943382926999346,0.9829722554601523,0.960068185461196,0.9135597936416594,0.7681676055298418
0.0001493025058796541,0.9942774218055928,0.9827891845269806,0.9596388652694494,0.9126304462930108,0.7656751011840814
0.0001519993334206219,0.9942159924149728,0.9826044339004869,0.9592056060238808,0.9116925720935494,0.7631597284861065
0.00015474487333076841,0.9941539996019938,0.9824179887653415,0.9587683729810155,0.9107460958342438,0.7606212858647748
0.00015754000549391103,0.9940914383954529,0.9822298341705124,0.9583271310791442,0.9097909416171819,0.7580595699300712
0.00016038562568706892,0.9940283037786325,0.9820399550280805,0.9578818449355428,0.9088270328495497,0.7554743754624819
0.00016328264586753998,0.9939645906889021,0.9818483361120407,0.9574324788436612,0.9078542922375509,0.7528654954031866
0.0001662319944651624,0.9939002940173144,0.9816549620570915,0.9569789967702858,0.9068726417802626,0.7502327208452195
0.00016923461667985588,0.9938354086082022,0.9814598173574149,0.9565213623526756,0.9058820027634339,0.747575841025774
0.00017229147478453675,0.993769929258764,0.9812628863654405,0.9560595388956665,0.9048822957532204,0.7448946433198511
0.00017540354843350448,0.9937038507186523,0.9810641532906003,0.9555934893687501,0.9038734405898591,0.7421889132354746
0.00017857183497639907,0.9936371676895548,0.98086360219807,0.9551231764031234,0.9028553563812819,0.7394584344107239
0.00018179734977782967,0.9935698748247718,0.9806612170074994,0.9546485622887082,0.9018279614966656,0.7367029886128648
0.00018508112654277574,0.9935019667287898,0.9804569814917291,0.9541696089711453,0.9007911735599209,0.7339223557398983
0.0001884242176478658,0.9934334379568507,0.980250879275496,0.9536862780487557,0.8997449094431195,0.731116313824872
0.00019182769447864093,0.9933642830145176,0.9800428938341257,0.9531985307694762,0.8986890852598566,0.728284639043348
0.00019529264777291028,0.9932944963572363,0.9798330084922124,0.9527063280277633,0.8976236163585504,0.7254271057244512
0.00019882018797030677,0.9932240723898886,0.9796212064222866,0.9522096303614686,0.8965484173156799,0.722543486365979
0.00020241144556815938,0.9931530054663528,0.9794074706434714,0.9517083979486862,0.8954634019289563,0.7196335516540838
0.00020606757148379097,0.9930812898890449,0.9791917840201234,0.9512025906045672,0.8943684832104312,0.7166970704881036
0.00020978973742336187,0.9930089199084644,0.9789741292604621,0.9506921677781065,0.8932635733795395,0.7137338100111528
0.0002135791362573758,0.9929358897227392,0.978754488915188,0.9501770885488989,0.8921485838560773,0.7107435356471484
0.00021743698240296767,0.992862193477155,0.9785328453760846,0.9496573116238644,0.8910234252531135,0.7077260111449953
0.00022136451221309655,0.9927878252636904,0.978309180874611,0.9491327953339436,0.8898880073698361,0.7046809986307109
0.0002253629843727693,0.992712779120543,0.9780834774804774,0.9486034976307612,0.8887422391843308,0.7016082586683242
0.00022943368030242146,0.9926370490316517,0.9778557171002115,0.9480693760832607,0.8875860288462928,0.698507550330447
0.00023357790456858307,0.9925606289262161,0.9776258814757076,0.9475303878743048,0.8864192836696719,0.6953786312794575
0.0002377969853019626,0.9924835126782082,0.9773939521827659,0.9469864897972461,0.8852419101252477,0.6922212578603106
0.00024209227462308356,0.992405694105884,0.977159910629615,0.9464376382524673,0.8840538138331377,0.6890351852060211
0.0002464651490756083,0.9923271669712863,0.9769237380554233,0.9458837892438857,0.8828548995552344,0.6858201673569375
0.00025091701006749005,0.9922479249797459,0.9766854155287954,0.9453248983754294,0.8816450711875753,0.6825759573949547
0.0002554492843200922,0.9921679617793766,0.9764449239462546,0.944760920847479,0.8804242317526397,0.6793023075938718
0.0002600634243254198,0.9920872709605671,0.9762022440307131,0.9441918114532769,0.8791922833915778,0.6759989695871262
0.0002647609088116112,0.9920058460554655,0.9759573563299245,0.9436175245753032,0.8779491273563648,0.6726656945541795
0.00026954324321683775,0.991923680537463,0.9757102412149272,0.9430380141816205,0.8766946640018863,0.6693022334268502
0.00027441196017176226,0.9918407678206678,0.9754608788784679,0.9424532338221809,0.8754287927779494,0.665908337116907
0.0002793686199907121,0.9917571012593808,0.9752092493334164,0.9418631366251049,0.8741514122212216,0.6624837567662506
0.00028441481117172547,0.9916726741475581,0.9749553324111602,0.9412676752929207,0.8728624199470945,0.6590282440210016
0.00028955215090563,0.9915874797182783,0.9746991077599901,0.9406668020987736,0.8715617126414746,0.655541551330814
0.0002947822855943152,0.9915015111431977,0.9744405548434671,0.9400604688825975,0.8702491860525002,0.6520234322747044
0.0003001068913783669,0.9914147615320008,0.9741796529387742,0.9394486270472538,0.8689247349821789,0.6484736419146512
0.00030552767467423346,0.991327223931849,0.9739163811350559,0.9388312275546332,0.8675882532779529,0.6448919371781837
0.00031104637272109324,0.9912388913268255,0.9736507183317415,0.9382082209217243,0.8662396338241855,0.6412780772711035
0.0003166647541376015,0.9911497566373694,0.9733826432368526,0.9375795572166438,0.8648787685335697,0.6376318241214283
0.0003223846194886927,0.9910598127197089,0.9731121343652941,0.9369451860546325,0.8635055483384609,0.6339529428555443
0.00032820780186261993,0.9909690523652891,0.972839170037133,0.9363050565940149,0.8621198631821283,0.6302412023074655
0.00033413616745841954,0.990877468300193,0.9725637283758591,0.9356591175321202,0.8607216020099283,0.6264963755619756
0.00034017161618398633,0.9907850531845582,0.9722857873066288,0.9350073171011679,0.8593106527603968,0.622718240532306
0.00034631608226495087,0.9906917996119887,0.972005324554497,0.9343496030641173,0.8578869023562621,0.6189065805728626
0.0003525715348645546,0.9905977001089601,0.9717223176426282,0.9336859227104746,0.856450236695374,0.6150611851273544
0.00035893997871472294,0.9905027471342209,0.9714367438904954,0.9330162228520681,0.8550005406415538,0.6111818504125205
0.0003654234547585381,0.9904069330781872,0.9711485804120605,0.9323404498187817,0.8535376980153581,0.6072683801374646
0.00037202404080431266,0.9903102502623325,0.9708578041139376,0.9316585494542473,0.8520615915847605,0.6033205862584304
0.0003787438521914835,0.9902126909385717,0.9705643916935427,0.9309704671115054,0.8505721030557496,0.5993382897686473
0.00038558504246852807,0.9901142472886397,0.9702683196372232,0.9302761476486188,0.8490691130628402,0.5953213215226721
0.0003925498040831291,0.9900149114234649,0.9699695642183719,0.929575535424251,0.8475525011594996,0.5912695230944498
0.0003996403690848056,0.9899146753825349,0.9696681014955252,0.9288685742932035,0.8460221458084877,0.5871827476680916
0.00040685900984023423,0.9898135311332603,0.9693639073104414,0.9281552076019123,0.8444779243721077,0.58306086096016
0.00041420803976149027,0.9897114705703277,0.9690569572861646,0.9274353781839048,0.8429197131023717,0.5789037421720256
0.00042168981404744544,0.9896084855150529,0.9687472268250686,0.9267090283552142,0.8413473871310753,0.5747112849706438
0.0004293067304385567,0.9895045677147221,0.9684346911068838,0.9259760999097528,0.8397608204597813,0.5704833984958806
0.0004370612299852878,0.9893997088419311,0.9681193250867081,0.9252365341146452,0.8381598859497165,0.566220008392312
0.00044495579783040973,0.9892939004939174,0.9678011034929961,0.9244902717055158,0.8365444553115741,0.5619210578632051
0.00045299296400543455,0.9891871341918869,0.9674800008255344,0.9237372528817377,0.8349143990952246,0.5575865087441939
0.00046117530424143297,0.9890794013803332,0.9671559913533957,0.9229774173016361,0.8332695866793359,0.5532163425939792
